st,yr,rtype,hectares,prod,type,temp,wind,rain,cloud,sun,rel_hum,ndvi
Maulvibazar,2014,Aus,31116.0,81801.0,0,29.400264739990234,3.080439805984497,269.81979370117193,4.777148723602295,5.659506320953369,74.33489227294922,0.55562
Maulvibazar,2014,Aman,66148.0,187203.0,1,28.137460708618164,1.8852012157440183,204.0865631103516,4.541774272918701,5.475760459899902,84.16980743408203,0.5803957142857143
Maulvibazar,2014,Boro,50546.0,165083.0,2,25.59681701660156,2.551896333694458,74.2232437133789,2.1958248615264893,6.406004905700684,80.66690063476562,0.5205942857142858
Maulvibazar,2015,Aus,37339.0,102602.0,0,29.42259407043457,2.5309128761291504,267.91534423828125,4.89768648147583,5.636383056640625,71.03730010986328,0.5331916666666666
Maulvibazar,2015,Aman,66271.0,177615.0,1,28.149024963378906,1.9014103412628172,218.0486602783203,4.2217140197753915,5.5852012634277335,83.71194458007812,0.5669542857142857
Maulvibazar,2015,Boro,49306.0,172134.0,2,25.63559150695801,2.348805904388428,68.15640258789061,2.1320264339447017,6.2539005279541025,78.6441421508789,0.5016314285714285
Maulvibazar,2016,Aus,40455.0,112836.0,0,29.55058860778809,1.8961471319198608,279.17477416992193,4.760650157928467,5.620016098022461,71.71713256835938,0.5378366666666666
Maulvibazar,2016,Aman,98841.0,254963.0,1,28.25287628173828,1.6778440475463867,227.2709045410156,4.442139148712158,5.195549488067627,84.0736083984375,0.5838057142857143
Maulvibazar,2016,Boro,39289.0,132412.0,2,25.59973526000977,2.44347882270813,60.76994705200195,2.1115498542785645,6.521934509277344,77.33768463134766,0.5294914285714286
Maulvibazar,2017,Aus,45777.0,118875.0,0,29.61058807373047,2.0112199783325195,261.8824462890625,4.7594313621521,5.660691261291504,72.87286376953125,0.5192083333333333
Maulvibazar,2017,Aman,97890.0,265917.0,1,28.30644607543945,1.8654624223709104,235.03781127929688,4.421017646789551,5.237171649932861,83.89226531982422,0.5734242857142856
Maulvibazar,2017,Boro,52943.0,179313.0,2,25.579036712646484,2.2888965606689453,65.70160675048828,2.0916471481323238,6.212803363800049,78.92536926269531,0.5254114285714286
Maulvibazar,2018,Aus,56723.0,153990.0,0,29.66183662414551,2.2016937732696533,285.2527160644531,4.734044075012207,5.124198913574219,71.94792175292969,0.5555966666666666
Maulvibazar,2018,Aman,105107.0,301451.0,1,28.336225509643555,1.6611207723617554,240.42567443847656,4.421100616455078,5.201003074645996,83.96207427978516,0.6155771428571428
Maulvibazar,2018,Boro,52650.0,167550.0,2,25.56379127502441,1.9132075309753416,63.61543655395508,2.0773282051086426,6.0909481048583975,79.53052520751953,0.5417042857142856
Mymensingh,2011,Aus,54033.0,108383.0,0,29.23333333333333,2.1333333333333333,312.3333333333333,5.166666666666667,5.4,82.0,0.5051333333333333
Mymensingh,2011,Aman,270347.0,568546.0,1,28.392857142857146,1.4714285714285713,254.7142857142857,4.314285714285714,5.242857142857143,84.71428571428571,0.5190371428571429
Mymensingh,2011,Boro,261499.0,966869.0,2,24.27857142857143,1.6857142857142855,52.0,2.357142857142857,6.257142857142857,79.14285714285714,0.4915242857142857
Mymensingh,2012,Aus,39131.0,75085.0,0,29.60833333333333,2.1666666666666665,196.0,5.133333333333334,5.533333333333334,81.33333333333333,0.5267733333333333
Mymensingh,2012,Aman,266019.0,575001.0,1,28.12142857142857,1.4428571428571428,167.57142857142858,4.828571428571427,4.314285714285715,84.85714285714286,0.5318057142857142
Mymensingh,2012,Boro,262040.0,936015.0,2,24.771428571428572,1.5,46.42857142857143,2.4428571428571426,5.7285714285714295,78.71428571428571,0.46816
Mymensingh,2013,Aus,30579.0,63482.0,0,29.73333333333333,2.333333333333333,221.0,5.166666666666667,4.749999999999999,81.33333333333333,0.5233216666666667
Mymensingh,2013,Aman,256843.0,563878.0,1,28.42142857142857,1.5285714285714285,189.0,4.6000000000000005,4.628571428571427,83.71428571428571,0.5461528571428571
Mymensingh,2013,Boro,261809.0,1076409.0,2,25.064285714285717,1.6285714285714286,59.42857142857143,2.2,5.314285714285715,78.28571428571429,0.4885128571428571
Mymensingh,2014,Aus,26570.0,62927.0,0,29.55013084411621,1.5495542287826538,261.55294799804693,4.7777061462402335,4.912196159362793,83.15558624267578,0.49754500000000007
Mymensingh,2014,Aman,83285.0,172290.0,1,28.399770736694336,1.2917168140411377,231.52560424804688,4.588813781738281,4.648799419403076,84.77739715576172,0.5214357142857143
Mymensingh,2014,Boro,177744.0,702751.0,2,25.602275848388672,1.5988342761993408,63.18116760253906,2.2266621589660645,5.131666660308838,80.44331359863281,0.48214000000000007
Mymensingh,2015,Aus,23288.0,57140.0,0,29.637962341308594,1.1820015907287598,231.67495727539062,4.899974822998047,4.700188636779785,80.0599594116211,0.5239283333333333
Mymensingh,2015,Aman,88231.0,190452.0,1,28.36937522888184,1.54018235206604,195.4435577392578,4.538008689880371,4.776525020599365,84.06678771972656,0.5373271428571428
Mymensingh,2015,Boro,179707.0,722996.0,2,25.610292434692386,1.555899143218994,63.18386840820313,2.1426129341125493,5.266228675842285,78.89193725585938,0.48158571428571434
Mymensingh,2016,Aus,20948.0,51783.0,0,29.79059219360352,1.1080664396286009,236.98809814453125,4.778335571289063,5.109340190887451,80.18141174316406,0.5295433333333334
Mymensingh,2016,Aman,261184.0,646505.0,1,28.43464088439941,1.3615331649780271,220.22462463378903,4.593024253845215,4.768517971038818,84.29875183105469,0.5406228571428572
Mymensingh,2016,Boro,263271.0,1072834.0,2,25.579355239868164,1.41723895072937,62.96929168701172,2.1240401268005367,5.653032779693604,78.7221450805664,0.5037242857142857
Mymensingh,2017,Aus,16626.0,46998.0,0,29.78270530700684,0.9585213661193848,238.5933532714844,4.698866367340088,5.023563861846924,81.20491790771484,0.5226083333333333
Mymensingh,2017,Aman,259040.0,677160.0,1,28.442806243896484,1.287663221359253,230.2275848388672,4.475598335266113,4.9432759284973145,84.04217529296875,0.5460157142857144
Mymensingh,2017,Boro,266243.0,1107015.0,2,25.56684684753418,1.4093602895736694,63.14746475219727,2.098313570022583,5.51264238357544,79.62371063232422,0.5218585714285714
Mymensingh,2018,Aus,15625.0,41708.0,0,29.79698944091797,0.8596590161323547,258.3724365234375,4.7174720764160165,4.980766296386719,78.64618682861328,0.55805
Mymensingh,2018,Aman,267877.0,648376.0,1,28.44746398925781,1.3123737573623655,227.3296356201172,4.467947006225586,4.941128730773926,84.34285736083984,0.5797028571428571
Mymensingh,2018,Boro,256441.0,1018506.0,2,25.564678192138672,1.5167416334152222,63.23796463012695,2.0828473567962646,5.513676643371582,77.45633697509766,0.5196671428571429
Nilphamari,2011,Aus,0.0,0.0,0,29.61666666666667,4.133333333333334,258.6666666666667,4.283333333333334,5.916666666666668,79.0,0.5520466666666667
Nilphamari,2011,Aman,105097.0,281714.0,1,28.378571428571423,4.0,215.7142857142857,3.685714285714286,5.628571428571428,81.71428571428571,0.5085928571428572
Nilphamari,2011,Boro,80653.0,314327.0,2,24.328571428571426,3.9571428571428577,54.42857142857143,2.0571428571428574,6.071428571428571,76.71428571428571,0.487
Nilphamari,2012,Aus,0.0,0.0,0,30.066666666666666,4.25,187.16666666666663,3.9166666666666665,5.5166666666666675,76.5,0.5558783333333334
Nilphamari,2012,Aman,109115.0,306654.0,1,27.907142857142855,3.814285714285714,219.42857142857144,4.042857142857144,4.971428571428572,82.28571428571429,0.5234500000000001
Nilphamari,2012,Boro,812571.0,319184.0,2,24.514285714285712,4.171428571428572,36.285714285714285,1.9,5.8571428571428585,74.0,0.4580457142857143
Nilphamari,2013,Aus,0.0,0.0,0,30.241666666666664,4.249999999999999,201.66666666666663,4.216666666666667,5.816666666666666,77.83333333333333,0.5726483333333333
Nilphamari,2013,Aman,105467.0,276585.0,1,28.47142857142857,4.014285714285714,205.85714285714286,3.871428571428572,5.685714285714287,82.57142857142857,0.5481757142857143
Nilphamari,2013,Boro,82697.0,331808.0,2,24.57142857142857,3.814285714285714,40.142857142857146,2.0571428571428574,5.985714285714287,75.28571428571429,0.48481
Nilphamari,2014,Aus,0.0,0.0,0,29.958459854125977,1.4360239505767822,303.51605224609375,4.443217277526856,4.918224811553955,80.98783874511719,0.5173049999999999
Nilphamari,2014,Aman,106684.0,302918.0,1,28.384632110595703,0.919347047805786,242.94921875,4.4957804679870605,5.5740065574646,81.0154037475586,0.5124571428571428
Nilphamari,2014,Boro,82185.0,359308.0,2,25.608821868896484,1.615315318107605,61.23849868774414,2.0276546478271484,6.164779186248778,76.63239288330078,0.47828571428571426
Nilphamari,2015,Aus,373.0,551.0,0,29.93541145324707,1.5367356538772583,207.3605499267578,4.108761787414552,5.721466064453125,78.18038177490234,0.5616333333333333
Nilphamari,2015,Aman,108130.0,297497.0,1,28.31671524047852,1.0151164531707764,238.2528381347656,4.167448043823241,5.65855073928833,82.03441619873047,0.5227914285714286
Nilphamari,2015,Boro,81078.0,352182.0,2,25.62621307373047,1.6436699628829956,63.07255172729492,2.0398497581481934,6.049237251281737,73.01412963867188,0.5023785714285715
Nilphamari,2016,Aus,117.0,183.0,0,30.14816665649414,1.3211286067962646,216.47906494140625,4.117493629455566,5.336165428161621,78.89805603027344,0.5452266666666667
Nilphamari,2016,Aman,108264.0,301775.0,1,28.42365837097168,0.9860129356384276,240.3481903076172,4.344777584075929,5.500672340393066,82.6093521118164,0.5269357142857143
Nilphamari,2016,Boro,80408.0,338249.0,2,25.59391593933105,1.3817166090011597,62.95964431762695,2.043529748916626,5.851315498352051,74.99224853515625,0.5130571428571429
Nilphamari,2017,Aus,406.0,1154.0,0,30.171558380126953,1.1036964654922483,277.47509765625,4.1629977226257315,5.598020553588867,77.76578521728516,0.5776100000000001
Nilphamari,2017,Aman,111808.0,317680.0,1,28.42737197875977,0.8787403702735901,238.6502685546875,3.9339978694915767,5.712941646575928,80.73048400878906,0.5576357142857142
Nilphamari,2017,Boro,101166.0,411224.0,2,25.57372856140137,1.1998234987258911,62.82145690917969,2.044769763946533,5.876201152801514,76.98174285888672,0.5271
Nilphamari,2018,Aus,409.0,1116.0,0,30.00178337097168,1.0283025503158572,226.98577880859372,3.995148181915283,5.436195373535156,79.609619140625,0.5836766666666666
Nilphamari,2018,Aman,112475.0,338997.0,1,28.42855834960937,0.9272151589393616,252.19281005859372,4.183038234710693,3.1310749053955083,81.10543823242188,0.5637700000000001
Nilphamari,2018,Boro,83411.0,355759.0,2,25.56407928466797,1.2199444770812988,63.17323684692383,2.046946287155152,5.978147983551025,74.32791137695312,0.50422
Noakhali,2011,Aus,59034.0,96321.0,0,29.90833333333333,3.65,453.16666666666674,5.233333333333333,5.283333333333333,83.66666666666667,0.46561666666666673
Noakhali,2011,Aman,118739.0,220437.0,1,28.99285714285714,3.1714285714285717,397.8571428571428,4.542857142857144,4.685714285714285,84.85714285714286,0.5234914285714286
Noakhali,2011,Boro,59187.0,229450.0,2,25.764285714285712,3.1714285714285717,64.14285714285714,2.2142857142857144,6.414285714285714,78.28571428571429,0.46797428571428573
Noakhali,2012,Aus,57301.0,94064.0,0,30.34166666666667,3.0,325.5,4.916666666666667,5.166666666666667,83.33333333333333,0.4693066666666666
Noakhali,2012,Aman,124557.0,234188.0,1,28.55,2.4714285714285715,266.14285714285717,4.5,5.0,84.42857142857143,0.5006671428571429
Noakhali,2012,Boro,58581.0,232473.0,2,26.02857142857143,2.9857142857142853,90.28571428571428,2.2,6.357142857142858,78.85714285714286,0.4648871428571429
Noakhali,2013,Aus,57854.0,93622.0,0,30.175,4.366666666666667,410.5,5.366666666666667,5.2,81.16666666666667,0.4918766666666666
Noakhali,2013,Aman,124201.0,235917.0,1,28.807142857142853,3.7,328.0,4.8,5.114285714285714,83.42857142857143,0.5486585714285714
Noakhali,2013,Boro,61832.0,259655.0,2,26.128571428571423,3.6285714285714286,106.85714285714286,2.4142857142857146,6.442857142857143,75.85714285714286,0.47263285714285713
Noakhali,2014,Aus,53722.0,93409.0,0,29.44105339050293,2.261350154876709,267.62124633789057,4.758302688598633,5.634398937225343,82.8774642944336,0.49209499999999995
Noakhali,2014,Aman,62679.0,146601.0,1,28.858137130737305,1.737863063812256,199.3017120361328,4.4324307441711435,5.317259311676025,84.25887298583984,0.5573642857142858
Noakhali,2014,Boro,59816.0,262472.0,2,25.63820075988769,3.3856775760650635,65.47708892822266,2.1097478866577153,6.552863121032715,76.54795837402344,0.4962314285714286
Noakhali,2015,Aus,46074.0,82632.0,0,29.91630935668945,2.137366771697998,244.61441040039062,4.715250015258789,5.654289722442628,83.42093658447266,0.47034666666666664
Noakhali,2015,Aman,65438.0,150378.0,1,28.71761703491211,1.59471333026886,179.72669982910156,4.636847972869873,5.525443077087402,83.92390441894531,0.5419814285714286
Noakhali,2015,Boro,57858.0,262818.0,2,25.5666561126709,2.1634204387664795,62.88627243041992,2.210869550704956,6.362427234649657,79.73827362060547,0.5050971428571429
Noakhali,2016,Aus,42307.0,72881.0,0,30.17591094970703,1.9311882257461548,206.53363037109372,4.553133964538574,5.6041831970214835,82.53572082519531,0.4731083333333333
Noakhali,2016,Aman,127116.0,253264.0,1,28.70665740966797,1.643409252166748,218.3412322998047,4.472895622253418,5.516502857208252,83.78433227539062,0.5425942857142857
Noakhali,2016,Boro,59809.0,269706.0,2,25.589452743530273,2.179058313369751,62.68603515625,2.1064937114715576,6.337059497833253,76.06375885009766,0.49548
Noakhali,2017,Aus,37321.0,90132.0,0,29.721363067626953,1.8001444339752195,243.32569885253903,4.653645515441895,5.529835224151611,82.51343536376953,0.5097433333333333
Noakhali,2017,Aman,144652.0,324630.0,1,28.718812942504886,1.4529718160629272,213.81930541992188,4.688006401062012,5.323270320892334,83.68787384033203,0.5738257142857143
Noakhali,2017,Boro,76035.0,356197.0,2,25.570241928100586,2.060379266738892,64.37258148193361,2.1200635433197017,6.444304466247559,77.0811538696289,0.5132042857142858
Noakhali,2018,Aus,38483.0,88331.0,0,29.82695770263672,1.663187861442566,288.5151062011719,4.5299034118652335,5.19281530380249,83.07394409179688,0.5068066666666667
Noakhali,2018,Aman,147200.0,328736.0,1,28.68673515319824,1.3537755012512207,216.2047119140625,4.47446870803833,5.289543151855469,84.03600311279297,0.5716642857142856
Noakhali,2018,Boro,63448.5,312045.5,2,25.56415557861328,2.70841646194458,63.38866424560547,2.0794813632965092,6.4401493072509775,79.0667953491211,0.49983571428571427
Pabna,2011,Aus,22462.0,33050.0,0,30.34166666666667,2.3666666666666667,244.66666666666663,4.716666666666667,6.183333333333333,77.83333333333333,0.43950500000000003
Pabna,2011,Aman,85961.0,182107.0,1,28.464285714285715,2.0571428571428574,207.14285714285717,3.9142857142857146,5.485714285714287,83.14285714285714,0.42134571428571427
Pabna,2011,Boro,68561.0,284993.0,2,24.807142857142853,2.3142857142857145,40.857142857142854,1.9714285714285715,6.628571428571428,75.85714285714286,0.4569285714285714
Pabna,2012,Aus,21934.0,30776.0,0,31.625,2.3166666666666664,102.33333333333331,4.15,6.416666666666668,76.16666666666667,0.4529383333333333
Pabna,2012,Aman,86771.0,185035.0,1,28.407142857142862,1.8714285714285717,132.14285714285714,4.257142857142857,5.485714285714287,84.85714285714286,0.4588857142857144
Pabna,2012,Boro,70605.0,296244.0,2,25.557142857142853,2.157142857142857,34.0,1.9142857142857144,6.814285714285713,73.28571428571429,0.42670571428571424
Pabna,2013,Aus,23138.0,37391.0,0,30.808333333333334,2.2,143.83333333333334,4.65,5.966666666666668,76.66666666666667,0.46346333333333334
Pabna,2013,Aman,79005.0,166802.0,1,28.342857142857138,2.128571428571429,123.28571428571428,4.128571428571428,5.842857142857143,83.14285714285714,0.4675714285714286
Pabna,2013,Boro,70310.0,294646.0,2,25.07142857142857,2.2,38.0,1.9714285714285715,6.585714285714286,74.85714285714286,0.46023285714285705
Pabna,2014,Aus,20466.0,33782.0,0,29.01213073730469,2.511279582977295,217.2018280029297,4.470729351043701,5.835754871368407,79.97669219970703,0.47015333333333337
Pabna,2014,Aman,89388.0,190075.0,1,28.41712951660156,1.479424238204956,394.05364990234375,4.287627696990967,5.758177280426025,83.15032196044922,0.4834271428571429
Pabna,2014,Boro,69400.0,277632.0,2,25.571083068847656,2.066293716430664,60.81825637817383,2.0299818515777592,6.4125752449035645,76.3720474243164,0.4695428571428572
Pabna,2015,Aus,14197.0,25904.0,0,29.628314971923828,2.0417582988739014,189.08140563964844,4.662874698638916,6.040141105651856,77.43762969970703,0.48983333333333334
Pabna,2015,Aman,92074.0,194335.0,1,28.43392944335937,1.1899082660675049,223.97525024414062,4.0960693359375,5.779857635498048,82.70056915283203,0.48201857142857146
Pabna,2015,Boro,68665.0,272865.0,2,25.59099006652832,1.8036110401153564,62.86288833618164,2.010497093200684,6.6231136322021475,71.41889953613281,0.4834014285714286
Pabna,2016,Aus,14168.0,25867.0,0,29.90082550048828,2.216794013977051,167.95350646972656,4.5161848068237305,6.204868793487549,77.00756072998047,0.4816116666666666
Pabna,2016,Aman,91540.0,196395.0,1,28.43558692932129,1.0427823066711426,287.27783203125,4.271400451660156,5.694328308105469,82.00765991210938,0.4749085714285715
Pabna,2016,Boro,60554.0,241412.0,2,25.567855834960934,2.5602142810821533,62.92091369628906,2.043243408203125,6.160787105560303,74.0987319946289,0.4828857142857142
Pabna,2017,Aus,16974.0,37653.0,0,29.71476554870605,2.0508272647857666,195.570068359375,4.525527000427246,6.0576229095458975,79.15229797363281,0.5091233333333333
Pabna,2017,Aman,94727.0,204045.0,1,28.45724678039551,0.8797866106033325,307.96734619140625,4.149244785308838,5.707139492034912,82.45853424072266,0.5047857142857143
Pabna,2017,Boro,56317.0,225208.0,2,25.567951202392575,2.2397589683532715,62.78933715820313,2.0330698490142822,6.23891544342041,76.57404327392578,0.5089785714285714
Pabna,2018,Aus,15614.0,33819.0,0,29.646053314208984,1.5664309263229368,194.3677520751953,4.443618297576903,5.872661590576173,77.27696990966797,0.49859499999999995
Pabna,2018,Aman,88965.0,193696.0,1,28.46723747253418,0.7810832858085632,211.35704040527344,4.267811298370361,5.7076072692871085,83.15531158447266,0.50873
Pabna,2018,Boro,54658.7,205636.0,2,25.5650634765625,1.201526403427124,63.1646842956543,2.0477650165557857,6.023207664489746,74.40470886230469,0.5165685714285714
Patuakhali,2011,Aus,67030.0,132169.0,0,30.3,2.1333333333333333,320.3333333333333,4.783333333333334,5.7666666666666675,84.66666666666667,0.37210666666666664
Patuakhali,2011,Aman,205776.0,339887.0,1,29.085714285714282,1.7428571428571429,311.85714285714283,4.114285714285715,5.200000000000001,88.14285714285714,0.4639600000000001
Patuakhali,2011,Boro,3861.0,9494.0,2,26.107142857142858,1.914285714285714,33.857142857142854,2.085714285714286,7.428571428571429,80.85714285714286,0.3809242857142857
Patuakhali,2012,Aus,60719.0,111964.0,0,30.55833333333333,1.9,220.83333333333331,4.566666666666666,5.75,85.16666666666667,0.37826166666666666
Patuakhali,2012,Aman,205502.0,361170.0,1,28.52857142857143,1.9,239.85714285714286,4.514285714285714,5.214285714285714,87.7142857142857,0.4399342857142857
Patuakhali,2012,Boro,3140.0,7746.0,2,26.407142857142862,2.0285714285714285,41.0,2.0571428571428574,7.328571428571428,81.0,0.39340571428571425
Patuakhali,2013,Aus,60314.0,105251.0,0,30.366666666666664,2.433333333333333,326.6666666666667,4.949999999999998,5.683333333333334,84.33333333333333,0.38561
Patuakhali,2013,Aman,202628.0,350174.0,1,28.521428571428572,1.9142857142857144,284.14285714285717,4.385714285714285,5.385714285714287,87.0,0.47074857142857146
Patuakhali,2013,Boro,2706.0,6380.0,2,26.235714285714288,2.3714285714285714,95.57142857142857,2.3000000000000003,7.2142857142857135,78.71428571428571,0.37686285714285717
Patuakhali,2014,Aus,58443.0,115113.0,0,29.97265434265137,1.73561429977417,248.98069763183597,4.6852335929870605,5.722921848297119,76.98286437988281,0.42640666666666666
Patuakhali,2014,Aman,203463.0,358070.0,1,28.758604049682614,1.5948787927627563,271.867919921875,4.2904157638549805,5.213428974151611,85.62567901611328,0.4860614285714286
Patuakhali,2014,Boro,2156.0,4842.0,2,25.98594665527344,1.4852681159973145,65.77424621582031,2.0899548530578613,6.973912715911865,79.10509490966797,0.4178285714285715
Patuakhali,2015,Aus,43079.0,88749.0,0,30.35577774047852,1.333588719367981,273.9964599609375,4.621893882751465,5.732604503631593,76.06278228759766,0.39753
Patuakhali,2015,Aman,202937.0,383024.0,1,28.629926681518555,1.356903910636902,234.5145263671875,4.190896987915038,5.1373562812805185,86.57549285888672,0.49101428571428574
Patuakhali,2015,Boro,1582.0,3295.0,2,25.71488380432129,1.0056945085525513,62.71303939819336,2.1498670578002934,7.052111625671388,81.23418426513672,0.3920885714285714
Patuakhali,2016,Aus,32180.0,66213.0,0,30.626934051513672,1.2383127212524414,305.82855224609375,4.5649380683898935,5.7465758323669425,75.49298095703125,0.3934566666666666
Patuakhali,2016,Aman,205468.0,395482.0,1,28.59430313110352,1.2485071420669556,239.32916259765625,4.356893539428712,5.214436531066895,86.37620544433594,0.4519742857142858
Patuakhali,2016,Boro,923.0,2446.0,2,25.659624099731445,0.9837554693222046,61.85772705078125,2.0866825580596924,6.887955665588379,81.3650894165039,0.42469714285714283
Patuakhali,2017,Aus,28729.0,66094.0,0,30.168031692504886,1.0973490476608276,255.4501495361328,4.7222023010253915,5.403208255767822,77.74332427978516,0.4124116666666667
Patuakhali,2017,Aman,201213.0,383054.0,1,28.61191177368164,1.386505365371704,269.23974609375,4.3180460929870605,5.567054748535156,86.63579559326172,0.4870885714285714
Patuakhali,2017,Boro,1075.0,2421.0,2,25.58959770202637,0.8894287943840027,63.9165153503418,2.0942749977111816,6.916637420654298,81.17367553710938,0.41038857142857144
Patuakhali,2018,Aus,30374.0,67620.0,0,30.1641788482666,0.9950795769691468,254.1228485107422,4.514124870300293,5.788328647613525,79.89347076416016,0.43831166666666665
Patuakhali,2018,Aman,171119.0,323902.0,1,28.59589958190918,1.3967115879058838,252.86680603027344,4.4553256034851065,5.53031063079834,86.23956298828125,0.5024471428571429
Patuakhali,2018,Boro,1048.93,2763.006,2,25.56661605834961,0.866873562335968,63.3580207824707,2.0665688514709477,6.8226752281188965,80.65251922607422,0.4099742857142857
Rajshahi,2011,Aus,43585.0,106330.0,0,30.475,2.1666666666666665,205.0,4.1000000000000005,6.183333333333333,79.5,0.4510233333333333
Rajshahi,2011,Aman,72864.0,185350.0,1,28.457142857142852,1.885714285714286,168.28571428571428,3.6142857142857143,5.5857142857142845,84.28571428571429,0.4485514285714286
Rajshahi,2011,Boro,76502.0,311571.0,2,24.82857142857143,2.0000000000000004,42.57142857142857,1.5285714285714285,6.857142857142858,76.71428571428571,0.44750428571428563
Rajshahi,2012,Aus,37823.0,95161.0,0,31.75,2.0,129.33333333333334,3.85,6.416666666666668,74.5,0.4860283333333333
Rajshahi,2012,Aman,69235.0,196897.0,1,28.664285714285718,1.8571428571428568,144.57142857142858,4.242857142857143,5.4,83.28571428571429,0.5016685714285714
Rajshahi,2012,Boro,74714.0,302834.0,2,25.564285714285717,1.957142857142857,36.285714285714285,1.8571428571428568,6.842857142857143,71.85714285714286,0.4338828571428572
Rajshahi,2013,Aus,37260.0,95889.0,0,31.241666666666664,2.3666666666666667,130.66666666666666,4.15,6.0,77.0,0.4676
Rajshahi,2013,Aman,67750.0,189894.0,1,28.771428571428572,2.142857142857143,139.28571428571428,3.885714285714286,5.700000000000001,83.28571428571429,0.5015
Rajshahi,2013,Boro,73136.0,286350.0,2,25.54285714285714,2.185714285714286,39.0,1.6857142857142855,6.585714285714286,74.14285714285714,0.44987714285714286
Rajshahi,2014,Aus,38887.0,111467.0,0,28.9218692779541,1.564992070198059,431.8599853515625,4.092437744140625,5.678682804107666,79.79338073730469,0.46282
Rajshahi,2014,Aman,68926.0,199696.0,1,28.61953544616699,1.3203091621398926,415.1686706542969,4.4298057556152335,5.680553913116455,83.30699920654297,0.4847942857142857
Rajshahi,2014,Boro,72458.0,298819.0,2,25.56675148010254,1.2653030157089231,60.81135559082031,2.1463346481323238,6.7235474586486825,76.48640441894531,0.46375428571428573
Rajshahi,2015,Aus,39854.0,112737.0,0,29.950138092041016,1.2723593711853027,232.77496337890625,4.437888622283936,6.103926181793213,77.78460693359375,0.5199333333333332
Rajshahi,2015,Aman,71828.0,209258.0,1,28.623083114624023,0.9408904910087584,205.44842529296875,4.31783390045166,5.607705116271973,83.34675598144531,0.5154171428571428
Rajshahi,2015,Boro,70072.0,284455.0,2,25.573204040527344,0.7981646656990051,62.87298202514648,2.2068722248077397,6.218242168426514,74.16671752929688,0.4785857142857143
Rajshahi,2016,Aus,38824.0,103737.0,0,29.961122512817386,1.1544978618621826,282.9143371582031,4.064112186431885,5.983358860015869,75.94405364990234,0.49455999999999994
Rajshahi,2016,Aman,71038.0,207047.0,1,28.633411407470703,0.8654715418815613,276.0587158203125,4.310957908630371,5.570280075073242,83.2339859008789,0.49137285714285717
Rajshahi,2016,Boro,66717.0,272701.0,2,25.56502342224121,0.7836184501647949,62.9502182006836,1.7901848554611206,6.360272407531737,73.80835723876953,0.48579285714285714
Rajshahi,2017,Aus,47069.0,134527.0,0,29.57831382751465,1.0005860328674316,321.16558837890625,4.199380874633788,5.658560276031494,80.68054962158203,0.5212233333333334
Rajshahi,2017,Aman,71114.0,196177.0,1,28.60598564147949,0.8195690512657166,306.91845703125,3.990676164627075,5.526415824890137,83.09477233886719,0.5290542857142857
Rajshahi,2017,Boro,69175.0,269551.0,2,25.56496238708496,0.7918957471847534,62.80809783935547,2.20775842666626,6.09796953201294,76.10104370117188,0.49682571428571437
Rajshahi,2018,Aus,46579.0,131950.0,0,29.49150657653809,0.876693069934845,346.1478576660156,4.1505126953125,5.978423118591309,80.99864959716797,0.49594999999999995
Rajshahi,2018,Aman,72369.0,196312.0,1,28.59257507324219,0.8436729907989502,332.90545654296875,4.129730701446533,5.6030921936035165,83.19526672363281,0.5103385714285714
Rajshahi,2018,Boro,68086.7,272192.0,2,25.56521415710449,0.8964681029319763,63.16604614257813,2.1240220069885254,6.1268653869628915,74.88512420654297,0.49857428571428575
Rangpur,2011,Aus,506.0,1004.0,0,29.43333333333333,2.3666666666666667,256.5,5.449999999999998,6.0166666666666675,79.66666666666667,0.5404533333333333
Rangpur,2011,Aman,145268.0,388317.0,1,28.214285714285715,2.142857142857143,230.0,4.442857142857141,5.7,82.14285714285714,0.5195399999999999
Rangpur,2011,Boro,132306.0,497749.0,2,24.07857142857143,2.1714285714285717,46.14285714285714,2.571428571428572,6.442857142857143,78.14285714285714,0.47720571428571423
Rangpur,2012,Aus,486.0,1068.0,0,29.525,2.3666666666666667,234.33333333333331,5.066666666666666,6.45,77.0,0.5448966666666666
Rangpur,2012,Aman,156098.0,408861.0,1,27.857142857142854,1.9428571428571428,209.0,4.871428571428573,5.285714285714286,82.42857142857143,0.5271514285714286
Rangpur,2012,Boro,132230.0,537695.0,2,24.135714285714283,2.3142857142857145,59.14285714285714,2.4714285714285715,6.485714285714287,75.14285714285714,0.4576385714285714
Rangpur,2013,Aus,0.0,0.0,0,29.816666666666666,2.333333333333333,232.16666666666663,5.1000000000000005,5.900000000000001,77.33333333333333,0.5556366666666667
Rangpur,2013,Aman,155464.0,426408.0,1,28.157142857142855,2.1000000000000005,200.0,4.442857142857141,5.414285714285716,81.42857142857143,0.5521014285714285
Rangpur,2013,Boro,134163.0,572403.0,2,24.364285714285714,2.1142857142857143,73.71428571428571,2.2857142857142856,6.314285714285715,75.57142857142857,0.4852171428571429
Rangpur,2014,Aus,1325.0,3438.0,0,29.68987274169922,2.609245777130127,289.060302734375,4.413258075714111,6.008185386657715,87.3880844116211,0.510745
Rangpur,2014,Aman,157415.0,435563.0,1,28.251338958740234,1.6820108890533447,245.46939086914062,4.373809814453125,5.580796241760254,83.21964263916016,0.5170128571428572
