st,yr,lat,long,rain,rel_hum,cloud,avg_sun,temp
Chittagong (IAP-Patenga),2030,22.34,91.79,213.6972198486328,78.36605834960938,3.660058975219727,6.4551448822021475,28.87378692626953
Syedpur,2030,25.75,88.916667,176.3158721923828,73.88883209228516,3.3091909885406494,6.393017768859862,27.557138442993164
Chittagong (City-Ambagan),2030,22.35,91.8166,213.60174560546875,78.22138214111328,3.662244081497192,6.389204502105713,28.90937423706055
Chandpur,2030,23.26,90.67,190.720703125,76.61927795410156,3.56378436088562,6.0993099212646475,28.53265190124512
Bogra,2030,24.88,89.36,183.4997100830078,74.43569946289062,3.399492025375366,6.205596923828125,27.885478973388672
Sylhet,2030,24.88,91.93,353.39288330078125,76.19903564453125,3.65402889251709,6.250247478485107,28.7337589263916
Feni,2030,23.01,91.37,190.9443206787109,77.501220703125,3.620744466781616,6.2727413177490225,28.77867889404297
Teknaf,2030,20.87,92.26,276.9954833984375,78.2643051147461,3.7046637535095215,7.015585899353027,28.9121036529541
Barisal,2031,22.7,90.36,179.06317138671875,77.15957641601562,3.5522780418396,6.368842601776122,28.49834442138672
Dinajpur,2031,25.63,88.66,173.91346740722656,73.72352600097656,3.2962772846221924,6.434260845184326,27.49844169616699
Bhola,2031,22.7,90.66,183.10760498046875,77.3772201538086,3.5730502605438232,6.236208915710449,28.594024658203125
Patuakhali,2031,22.36,90.34,200.5738677978516,77.4526596069336,3.55798864364624,6.370728015899657,28.53212738037109
Mymensingh,2031,24.75,90.41,190.8122711181641,75.30016326904297,3.496734142303467,6.072526454925537,28.25375556945801
Mongla,2031,22.43,89.66,163.2906494140625,76.8194808959961,3.5087966918945312,6.391365051269531,28.306171417236328
Rajshahi,2031,24.35,88.56,173.84884643554688,74.15432739257812,3.3554506301879883,6.439778327941895,27.71750068664551
Maijdee Court,2031,22.83,91.08,186.7682647705078,77.3896484375,3.602383852005005,6.236475467681885,28.71535682678223
Madaripur,2031,23.17,90.18,184.6340789794922,76.39610290527344,3.525840282440185,6.357230186462402,28.38496017456055
Kutubdia,2031,21.83,91.84,236.73887634277344,78.45855712890625,3.669341564178467,6.571633815765381,28.86230278015137
Rangamati,2031,22.67,92.2,198.7164764404297,78.27432250976562,3.685701847076416,6.3816680908203125,29.009174346923828
Khulna,2031,22.8,89.58,166.1726531982422,76.4140625,3.4934234619140625,6.3804664611816415,28.23634529113769
Khepupara,2031,21.98,90.22,221.87342834472656,77.12471008300781,3.5571770668029785,6.510169506072997,28.48779106140137
Jessore,2031,23.17,89.22,169.21511840820312,75.5037841796875,3.454121351242065,6.1475934982299805,28.07599449157715
Rangpur,2031,25.72,89.26,182.4727325439453,74.11768341064453,3.349204540252685,6.422444820404053,27.67672538757324
Ishurdi,2031,24.12,89.04,180.37277221679688,74.63844299316406,3.4059314727783203,6.426604270935059,27.90461730957031
Hatiya,2031,22.29,91.13,210.5355529785156,78.02091217041016,3.614644050598145,6.329479217529298,28.722848892211914
Tangail,2031,24.15,89.55,185.9847869873047,74.97096252441406,3.4452667236328125,6.3107733726501465,28.06550598144531
Sandwip,2031,22.5,91.46,206.10215759277344,78.17767333984375,3.634303092956543,6.3391642570495605,28.82383155822754
Faridpur,2031,23.61,89.84,188.05357360839844,75.55949401855469,3.4868783950805664,6.3627381324768075,28.22364997863769
Satkhira,2031,22.68,89.07,157.74722290039062,76.01548767089844,3.4599428176879883,6.39212703704834,28.08586120605469
Dhaka,2031,23.78,90.39,192.8326873779297,75.6475830078125,3.5269925594329834,6.047760486602782,28.38109397888184
Sitakunda,2031,22.64,91.64,195.91163635253903,78.13862609863281,3.64433479309082,6.422407150268555,28.873760223388672
Cox's Bazar,2031,21.46,91.98,259.46173095703125,78.18316650390625,3.6823842525482178,6.727279186248778,28.909460067749023
Comilla,2031,23.48,91.19,196.9792938232422,76.73812103271484,3.5964529514312744,6.415186882019043,28.67195701599121
Chuadanga,2031,23.65,88.81667,177.56719970703125,74.87816619873047,3.406825542449951,6.385049819946289,27.88866996765137
Srimangal,2031,24.29,91.73,200.9576416015625,76.44524383544922,3.621840953826904,6.280904769897461,28.74150466918945
Chittagong (IAP-Patenga),2031,22.34,91.79,213.69720458984372,78.347412109375,3.66013765335083,6.448948860168457,28.88473320007324
Syedpur,2031,25.75,88.916667,176.39639282226562,73.87692260742188,3.309526205062866,6.406308650970459,27.55841636657715
Chittagong (City-Ambagan),2031,22.35,91.8166,213.60174560546875,78.22420501708984,3.6622025966644287,6.388705253601074,28.914779663085934
Chandpur,2031,23.26,90.67,190.73159790039062,76.58038330078125,3.5632495880126958,6.126492500305176,28.532920837402344
Bogra,2031,24.88,89.36,183.5100250244141,74.42855072021484,3.39922308921814,6.23082971572876,27.88551139831543
Sylhet,2031,24.88,91.93,353.3846740722656,76.1974105834961,3.646401643753052,6.2635130882263175,28.73573303222656
Feni,2031,23.01,91.37,190.9443206787109,77.45482635498047,3.620463371276856,6.283375263214111,28.782154083251953
Teknaf,2031,20.87,92.26,282.4710998535156,78.24933624267578,3.704802513122559,7.019648551940918,28.92294692993164
Barisal,2032,22.7,90.36,179.06260681152344,77.10901641845703,3.5521697998046875,6.3743157386779785,28.49889373779297
Dinajpur,2032,25.63,88.66,173.9494171142578,73.71587371826172,3.2959001064300537,6.442348957061768,27.49958610534668
Bhola,2032,22.7,90.66,183.1075439453125,77.32896423339844,3.5731773376464844,6.252175807952881,28.59496116638184
Patuakhali,2032,22.36,90.34,200.57521057128903,77.4052734375,3.557944059371948,6.37623929977417,28.53274345397949
Mymensingh,2032,24.75,90.41,190.8130340576172,75.2752685546875,3.496191501617432,6.104786396026611,28.255165100097656
Mongla,2032,22.43,89.66,163.29962158203125,76.78758239746094,3.508824825286865,6.396939754486084,28.30616950988769
Rajshahi,2032,24.35,88.56,173.86001586914062,74.13764953613281,3.35571813583374,6.445624351501465,27.717329025268555
Maijdee Court,2032,22.83,91.08,186.7681884765625,77.35954284667969,3.602141857147217,6.251060485839844,28.71589279174805
Madaripur,2032,23.17,90.18,184.6341094970703,76.35000610351562,3.5262129306793213,6.364323139190674,28.38530349731445
Kutubdia,2032,21.83,91.84,236.73971557617188,78.41292572021484,3.66937780380249,6.5757694244384775,28.87227439880371
Rangamati,2032,22.67,92.2,198.7164001464844,78.27130889892578,3.6858184337615967,6.380478382110597,29.01830291748047
Khulna,2032,22.8,89.58,166.17013549804688,76.36382293701172,3.4934208393096924,6.387141704559326,28.236337661743164
Khepupara,2032,21.98,90.22,221.76759338378903,77.09272766113281,3.5572206974029537,6.51668643951416,28.48986625671387
Jessore,2032,23.17,89.22,169.2200469970703,75.48380279541016,3.454631805419922,6.175487518310548,28.07602882385254
Rangpur,2032,25.72,89.26,182.52491760253903,74.10906982421875,3.3481862545013428,6.432058334350586,27.67880630493164
Ishurdi,2032,24.12,89.04,180.3723602294922,74.61760711669922,3.4059431552886963,6.431883811950684,27.90473937988281
Hatiya,2032,22.29,91.13,210.53553771972656,77.97781372070312,3.614579677581787,6.336287021636963,28.728988647460934
Tangail,2032,24.15,89.55,185.9856109619141,74.9525375366211,3.4454433917999268,6.324891090393066,28.0656852722168
Sandwip,2032,22.5,91.46,206.10215759277344,78.14306640625,3.6343955993652335,6.343982219696045,28.829448699951172
Faridpur,2032,23.61,89.84,188.05296325683597,75.53982543945312,3.4872801303863525,6.370693683624268,28.223731994628906
Satkhira,2032,22.68,89.07,157.74777221679688,75.98703002929688,3.46016788482666,6.399186611175537,28.085895538330078
Dhaka,2032,23.78,90.39,192.8318328857422,75.6609115600586,3.5267837047576904,6.080368041992188,28.38113784790039
Sitakunda,2032,22.64,91.64,195.91200256347656,78.10235595703125,3.6446912288665767,6.419402599334718,28.88039588928223
Cox's Bazar,2032,21.46,91.98,258.0811767578125,78.1727523803711,3.682383060455322,6.7359070777893075,28.913122177124023
Comilla,2032,23.48,91.19,196.96925354003903,76.7063217163086,3.5965113639831543,6.414449691772461,28.67301940917969
Chuadanga,2032,23.65,88.81667,177.5674285888672,74.84153747558594,3.4071691036224365,6.393962383270264,27.888710021972656
Srimangal,2032,24.29,91.73,200.9575958251953,76.4250259399414,3.621760129928589,6.29102087020874,28.74535179138184
Chittagong (IAP-Patenga),2032,22.34,91.79,213.6972198486328,78.33113861083984,3.660193681716919,6.443300247192383,28.893516540527344
Syedpur,2032,25.75,88.916667,176.4602508544922,73.86798095703125,3.309786319732666,6.4184250831604,27.55941963195801
Chittagong (City-Ambagan),2032,22.35,91.8166,213.60174560546875,78.22666931152344,3.662173748016357,6.38824987411499,28.91912078857422
Chandpur,2032,23.26,90.67,190.7246856689453,76.54734802246094,3.562859058380127,6.151491641998291,28.53310585021973
Bogra,2032,24.88,89.36,183.51698303222656,74.42304229736328,3.399017333984375,6.253953456878662,27.885534286499023
Sylhet,2032,24.88,91.93,353.3895263671875,76.19615173339844,3.6406149864196777,6.275705337524414,28.737199783325195
Feni,2032,23.01,91.37,190.9443206787109,77.4146957397461,3.6202602386474614,6.293117046356201,28.78447914123535
Teknaf,2032,20.87,92.26,286.9404602050781,78.23626708984375,3.704896688461304,7.023010730743407,28.931655883789066
Barisal,2033,22.7,90.36,179.06224060058594,77.06507873535156,3.5520923137664795,6.3793067932128915,28.49926376342773
Dinajpur,2033,25.63,88.66,173.97744750976562,73.71012115478516,3.2956085205078125,6.449189186096191,27.50048446655273
Bhola,2033,22.7,90.66,183.1075134277344,77.28697967529297,3.573267936706543,6.266799449920653,28.59558868408203
Patuakhali,2033,22.36,90.34,200.5760803222656,77.3640365600586,3.557911872863769,6.381263256072997,28.533159255981445
Mymensingh,2033,24.75,90.41,190.81344604492188,75.2558364868164,3.4957783222198486,6.134496212005615,28.256208419799805
Mongla,2033,22.43,89.66,163.30616760253906,76.75984954833984,3.5088441371917725,6.402013301849365,28.30616569519043
Rajshahi,2033,24.35,88.56,173.86776733398438,74.12455749511719,3.3559191226959233,6.450937271118164,27.71720695495605
Maijdee Court,2033,22.83,91.08,186.7681579589844,77.33343505859375,3.6019675731658936,6.264427661895753,28.716251373291016
Madaripur,2033,23.17,90.18,184.6340789794922,76.31075286865234,3.526483058929444,6.3707947731018075,28.38553237915039
Kutubdia,2033,21.83,91.84,236.7381591796875,78.3731918334961,3.6694028377532963,6.5795207023620605,28.880279541015625
Rangamati,2033,22.67,92.2,198.7164459228516,78.2686767578125,3.685901880264282,6.379390239715576,29.02562713623047
Khulna,2033,22.8,89.58,166.16851806640625,76.3204345703125,3.4934194087982178,6.393219947814941,28.236331939697266
Khepupara,2033,21.98,90.22,221.85223388671875,77.06489562988281,3.5572512149810787,6.522597312927246,28.49153709411621
Jessore,2033,23.17,89.22,169.22340393066406,75.46701049804688,3.4550023078918457,6.2010498046875,28.0760498046875
Rangpur,2033,25.72,89.26,182.5649719238281,74.10258483886719,3.3473906517028813,6.440788269042969,27.680438995361328
Ishurdi,2033,24.12,89.04,180.3721160888672,74.60104370117188,3.405951499938965,6.436686992645264,27.90481948852539
Hatiya,2033,22.29,91.13,210.5355224609375,77.94026184082031,3.6145341396331783,6.342507839202881,28.73391342163086
Tangail,2033,24.15,89.55,185.98602294921875,74.93785858154297,3.4455749988555913,6.337786674499513,28.065807342529297
Sandwip,2033,22.5,91.46,206.10215759277344,78.11288452148438,3.6344616413116455,6.348387241363525,28.83395576477051
Faridpur,2033,23.61,89.84,188.05332946777344,75.52364349365234,3.4875764846801762,6.377949237823486,28.22378921508789
Satkhira,2033,22.68,89.07,157.7481231689453,75.9625015258789,3.4603290557861333,6.405606746673584,28.085920333862305
Dhaka,2033,23.78,90.39,192.83233642578125,75.67172241210938,3.5266284942626958,6.110394477844237,28.38116836547852
Sitakunda,2033,22.64,91.64,195.91159057617188,78.0707015991211,3.6449463367462163,6.416661262512207,28.88572883605957
Cox's Bazar,2033,21.46,91.98,258.13165283203125,78.16365814208984,3.6823825836181636,6.743691444396973,28.91606330871582
Comilla,2033,23.48,91.19,196.975830078125,76.67961883544922,3.5965542793273926,6.413776397705077,28.67372894287109
Chuadanga,2033,23.65,88.81667,177.56756591796875,74.81158447265625,3.407422542572021,6.402071952819824,27.88873863220215
Srimangal,2033,24.29,91.73,200.95762634277344,76.4087905883789,3.621699094772339,6.300302505493164,28.7479248046875
Chittagong (IAP-Patenga),2033,22.34,91.79,213.69720458984372,78.31694793701172,3.66023325920105,6.438151836395264,28.900569915771484
Syedpur,2033,25.75,88.916667,176.51092529296875,73.86126708984375,3.3099915981292725,6.4292240142822275,27.56020736694336
Chittagong (City-Ambagan),2033,22.35,91.8166,213.60174560546875,78.22882080078125,3.662153005599976,6.387834548950195,28.92260360717773
Chandpur,2033,23.26,90.67,190.7290496826172,76.51933288574219,3.56257438659668,6.174465656280518,28.53322410583496
Bogra,2033,24.88,89.36,183.52171325683597,74.4188003540039,3.398860216140747,6.275130271911621,27.88555335998535
Sylhet,2033,24.88,91.93,353.3866882324219,76.19515991210938,3.63621187210083,6.286908149719237,28.7382869720459
Feni,2033,23.01,91.37,190.9443206787109,77.38001251220703,3.620112419128418,6.302041530609131,28.78603363037109
Teknaf,2033,20.87,92.26,285.2509765625,78.22486114501953,3.704960584640503,7.0257935523986825,28.938640594482425
Barisal,2034,22.7,90.36,179.06204223632812,77.02690124511719,3.552036762237549,6.383858680725098,28.49950790405273
Dinajpur,2034,25.63,88.66,173.99928283691406,73.70580291748047,3.2953798770904537,6.454983234405518,27.501190185546875
Bhola,2034,22.7,90.66,183.1075134277344,77.25047302246094,3.5733327865600586,6.280184745788574,28.59600830078125
Patuakhali,2034,22.36,90.34,200.5766143798828,77.3281478881836,3.557889461517334,6.385843276977539,28.533435821533203
Mymensingh,2034,24.75,90.41,190.81370544433597,75.24066925048828,3.4954631328582764,6.161834239959718,28.25698280334473
Mongla,2034,22.43,89.66,163.31097412109375,76.73576354980469,3.5088579654693604,6.406628608703612,28.30616569519043
Rajshahi,2034,24.35,88.56,173.87318420410156,74.11431121826172,3.3560712337493896,6.4557647705078125,27.71711540222168
Maijdee Court,2034,22.83,91.08,186.7681121826172,77.31080627441406,3.601841688156128,6.276674747467041,28.71648979187012
Madaripur,2034,23.17,90.18,184.6341094970703,76.2773666381836,3.5266807079315186,6.376697540283202,28.38568687438965
Kutubdia,2034,21.83,91.84,236.7384033203125,78.33857727050781,3.669420480728149,6.582925319671631,28.886701583862305
Rangamati,2034,22.67,92.2,198.71641540527344,78.26638793945312,3.6859617233276367,6.378395080566406,29.031509399414066
Khulna,2034,22.8,89.58,166.16744995117188,76.28299713134766,3.493417978286743,6.398753643035889,28.23632621765137
Khepupara,2034,21.98,90.22,221.7849884033203,77.04066467285156,3.5572729110717773,6.527956485748291,28.49287414550781
Jessore,2034,23.17,89.22,169.2256622314453,75.4529037475586,3.4552717208862305,6.224457263946532,28.07606506347656
Rangpur,2034,25.72,89.26,182.5957336425781,74.09770965576172,3.3467683792114262,6.448033332824707,27.681720733642575
Ishurdi,2034,24.12,89.04,180.3719482421875,74.5878677368164,3.4059579372406006,6.441054344177246,27.90487289428711
Hatiya,2034,22.29,91.13,210.5355224609375,77.90754699707031,3.614501476287842,6.34819221496582,28.73786926269531
Tangail,2034,24.15,89.55,185.9862518310547,74.9261703491211,3.445674419403076,6.349562644958496,28.065887451171875
Sandwip,2034,22.5,91.46,206.10215759277344,78.08655548095703,3.634508609771729,6.3524131774902335,28.837574005126953
Faridpur,2034,23.61,89.84,188.0531311035156,75.51034545898438,3.487795352935791,6.3845648765563965,28.223825454711914
Satkhira,2034,22.68,89.07,157.7483367919922,75.94136810302734,3.4604434967041016,6.4114437103271475,28.08593368530273
Dhaka,2034,23.78,90.39,192.83204650878903,75.68051147460938,3.526512861251831,6.138020992279053,28.38118934631348
Sitakunda,2034,22.64,91.64,195.91168212890625,78.04308319091797,3.645130395889282,6.4141602516174325,28.890005111694336
Cox's Bazar,2034,21.46,91.98,257.38864135742193,78.15571594238281,3.682382345199585,6.750711917877197,28.91842460632324
Comilla,2034,23.48,91.19,196.97154235839844,76.65721130371094,3.596585512161255,6.413161754608153,28.674203872680664
Chuadanga,2034,23.65,88.81667,177.567626953125,74.7871322631836,3.407608985900879,6.409451961517334,27.88875770568848
Srimangal,2034,24.29,91.73,200.9576110839844,76.39575958251953,3.621653079986572,6.308816909790039,28.74964714050293
Chittagong (IAP-Patenga),2034,22.34,91.79,213.6972198486328,78.30455780029297,3.660261392593384,6.4334588050842285,28.906230926513672
Syedpur,2034,25.75,88.916667,176.55108642578125,73.8562240600586,3.310150623321533,6.438235759735107,27.56082344055176
Chittagong (City-Ambagan),2034,22.35,91.8166,213.60174560546875,78.23069763183594,3.6621384620666495,6.387454509735107,28.92540168762207
Chandpur,2034,23.26,90.67,190.72630310058597,76.49561309814453,3.5623655319213867,6.1955647468566895,28.533306121826172
Bogra,2034,24.88,89.36,183.5248870849609,74.41553497314453,3.3987398147583012,6.294511795043945,27.88556480407715
Sylhet,2034,24.88,91.93,353.3883056640625,76.19439697265625,3.632864236831665,6.297197818756104,28.73909568786621
Feni,2034,23.01,91.37,190.9443206787109,77.3500747680664,3.620005369186402,6.310211658477782,28.787071228027344
Teknaf,2034,20.87,92.26,291.9996032714844,78.21490478515625,3.7050049304962163,7.0280961990356445,28.944250106811523
Barisal,2035,22.7,90.36,179.06190490722656,76.99376678466797,3.551996946334839,6.388007164001465,28.49967384338379
Dinajpur,2035,25.63,88.66,174.016357421875,73.70254516601562,3.2952029705047607,6.45988655090332,27.50174331665039
Bhola,2035,22.7,90.66,183.1074981689453,77.21875,3.5733802318573,6.29243278503418,28.59628677368164
Patuakhali,2035,22.36,90.34,200.57696533203125,77.29690551757812,3.557873249053955,6.390016078948975,28.53362274169922
Mymensingh,2035,24.75,90.41,190.8138427734375,75.22885131835938,3.4952235221862797,6.1869750022888175,28.257556915283203
Mongla,2035,22.43,89.66,163.3145294189453,76.71483612060547,3.5088677406311035,6.410828113555907,28.3061637878418
Rajshahi,2035,24.35,88.56,173.876953125,74.10628509521484,3.3561854362487797,6.460122585296631,27.717044830322266
Maijdee Court,2035,22.83,91.08,186.7680969238281,77.29120635986328,3.6017513275146484,6.2878899574279785,28.716650009155273
Madaripur,2035,23.17,90.18,184.6340789794922,76.24901580810547,3.5268239974975586,6.382081031799316,28.38578987121582
Kutubdia,2035,21.83,91.84,236.7379150390625,78.30841064453125,3.669433116912842,6.586013317108153,28.891860961914066
Rangamati,2035,22.67,92.2,198.71641540527344,78.26438903808594,3.6860044002532963,6.377486228942871,29.03622627258301
Khulna,2035,22.8,89.58,166.16673278808594,76.250732421875,3.4934170246124268,6.40378999710083,28.2363224029541
Khepupara,2035,21.98,90.22,221.8386993408203,77.01958465576172,3.55728816986084,6.532814025878906,28.49394798278809
Jessore,2035,23.17,89.22,169.2272186279297,75.44107055664062,3.45546817779541,6.245875835418701,28.07607650756836
Rangpur,2035,25.72,89.26,182.6193084716797,74.09403991699219,3.3462827205657963,6.4542236328125,27.68272590637207
Ishurdi,2035,24.12,89.04,180.37185668945312,74.57740783691406,3.4059624671936035,6.4450273513793945,27.90491104125977
Hatiya,2035,22.29,91.13,210.5355224609375,77.87903594970703,3.614478588104248,6.35338306427002,28.74104118347168
Tangail,2035,24.15,89.55,185.98638916015625,74.9168701171875,3.445749044418335,6.360309600830077,28.06594467163086
Sandwip,2035,22.5,91.46,206.10215759277344,78.06358337402344,3.63454270362854,6.356091976165772,28.84047698974609
Faridpur,2035,23.61,89.84,188.05323791503903,75.49942016601562,3.487957000732422,6.390596389770508,28.22385025024414
Satkhira,2035,22.68,89.07,157.74847412109375,75.92316436767578,3.4605255126953125,6.416750431060791,28.085941314697266
Dhaka,2035,23.78,90.39,192.8321990966797,75.6876449584961,3.52642822265625,6.1634202003479,28.381202697753906
Sitakunda,2035,22.64,91.64,195.91156005859372,78.01899719238281,3.645262479782105,6.411877632141112,28.8934383392334
Cox's Bazar,2035,21.46,91.98,258.5654296875,78.14878845214844,3.6823818683624263,6.757044792175293,28.920318603515625
Comilla,2035,23.48,91.19,196.97434997558597,76.638427734375,3.5966091156005864,6.412601947784424,28.674518585205078
Chuadanga,2035,23.65,88.81667,177.5676727294922,74.76719665527344,3.4077470302581787,6.4161643981933585,27.888771057128906
Srimangal,2035,24.29,91.73,200.95762634277344,76.38530731201172,3.6216185092926025,6.3166260719299325,28.75080299377441
Chittagong (IAP-Patenga),2035,22.34,91.79,213.69720458984372,78.29373931884766,3.660281419754028,6.429178714752197,28.9107723236084
Syedpur,2035,25.75,88.916667,176.58297729492188,73.85244750976562,3.310275793075561,6.44591760635376,27.56130790710449
Chittagong (City-Ambagan),2035,22.35,91.8166,213.60174560546875,78.23233795166016,3.6621272563934326,6.387107372283936,28.927642822265625
Chandpur,2035,23.26,90.67,190.7280578613281,76.47554016113281,3.56221342086792,6.214930057525635,28.533361434936523
Bogra,2035,24.88,89.36,183.5270538330078,74.41301727294922,3.3986482620239262,6.312238693237305,27.885576248168945
Sylhet,2035,24.88,91.93,353.3873596191406,76.19380187988281,3.630314588546753,6.3066468238830575,28.739694595336914
Feni,2035,23.01,91.37,190.9443206787109,77.32425689697266,3.619927406311035,6.317692279815674,28.787769317626953
Teknaf,2035,20.87,92.26,280.24346923828125,78.20620727539062,3.705034732818604,7.03000020980835,28.948749542236328
Barisal,2036,22.7,90.36,179.0618438720703,76.96501922607422,3.5519683361053467,6.3917884826660165,28.49978446960449
Dinajpur,2036,25.63,88.66,174.02963256835938,73.70010375976562,3.295063734054565,6.464036464691162,27.50217628479004
Bhola,2036,22.7,90.66,183.1074981689453,77.19119262695312,3.5734136104583736,6.303636074066162,28.596473693847656
Patuakhali,2036,22.36,90.34,200.5771789550781,77.26970672607422,3.557861804962158,6.393816947937013,28.53374481201172
Mymensingh,2036,24.75,90.41,190.81390380859372,75.21963500976562,3.4950408935546875,6.2100768089294425,28.25798225402832
Mongla,2036,22.43,89.66,163.31712341308594,76.6966552734375,3.5088741779327397,6.4146480560302725,28.3061637878418
Rajshahi,2036,24.35,88.56,173.87957763671875,74.0999984741211,3.356271505355835,6.463722229003906,27.71699333190918
Maijdee Court,2036,22.83,91.08,186.7680969238281,77.27423858642578,3.6016857624053955,6.298158645629883,28.716758728027344
Madaripur,2036,23.17,90.18,184.6341094970703,76.22496032714844,3.5269281864166264,6.386991024017334,28.3858585357666
Kutubdia,2036,21.83,91.84,236.7379608154297,78.28209686279297,3.6694412231445312,6.588813781738281,28.895998001098636
Rangamati,2036,22.67,92.2,198.71641540527344,78.26264190673828,3.68603515625,6.376654624938965,29.04001426696777
Khulna,2036,22.8,89.58,166.16624450683594,76.22293853759766,3.493416786193848,6.408374309539795,28.23632049560547
Khepupara,2036,21.98,90.22,221.7959899902344,77.00123596191406,3.557298421859741,6.537217140197754,28.49481010437012
Jessore,2036,23.17,89.22,169.228271484375,75.43113708496094,3.4556102752685547,6.265461921691895,28.076082229614254
Rangpur,2036,25.72,89.26,182.6374053955078,74.0912857055664,3.345902919769287,6.459460258483888,27.68350982666016
Ishurdi,2036,24.12,89.04,180.37181091308597,74.569091796875,3.40596604347229,6.448638439178468,27.904937744140625
Hatiya,2036,22.29,91.13,210.5355224609375,77.85419464111328,3.6144623756408687,6.358123302459718,28.74358940124512
Tangail,2036,24.15,89.55,185.98643493652344,74.90946960449219,3.4458048343658447,6.370116710662843,28.06598281860352
Sandwip,2036,22.5,91.46,206.10215759277344,78.04354858398438,3.634566068649292,6.359454154968263,28.842811584472656
Faridpur,2036,23.61,89.84,188.05319213867188,75.49044799804688,3.4880757331848145,6.3960938453674325,28.22386741638184
Satkhira,2036,22.68,89.07,157.74855041503906,75.9074935913086,3.4605836868286133,6.421572685241699,28.085947036743164
Dhaka,2036,23.78,90.39,192.83209228515625,75.69344329833984,3.526364803314209,6.1867547035217285,28.381208419799805
Sitakunda,2036,22.64,91.64,195.91159057617188,77.99797821044922,3.645357847213745,6.409794807434082,28.896198272705078
Cox's Bazar,2036,21.46,91.98,256.40084838867193,78.14273834228516,3.6823821067810063,6.762753009796143,28.921838760375977
Comilla,2036,23.48,91.19,196.97250366210938,76.62269592285156,3.5966265201568604,6.412089824676514,28.674734115600586
Chuadanga,2036,23.65,88.81667,177.56768798828125,74.75096130371094,3.4078481197357178,6.422266960144043,27.888782501220703
Srimangal,2036,24.29,91.73,200.9576110839844,76.3769302368164,3.62159276008606,6.3237853050231925,28.75157356262207
Chittagong (IAP-Patenga),2036,22.34,91.79,213.6972198486328,78.2843017578125,3.6602954864501953,6.425275802612305,28.91442108154297
Syedpur,2036,25.75,88.916667,176.6082763671875,73.84961700439453,3.3103737831115723,6.452415943145753,27.56168556213379
Chittagong (City-Ambagan),2036,22.35,91.8166,213.60174560546875,78.23377227783203,3.662120342254639,6.386790752410889,28.929447174072266
Chandpur,2036,23.26,90.67,190.72694396972656,76.45856475830078,3.5621025562286377,6.23269510269165,28.53339767456055
Bogra,2036,24.88,89.36,183.5285186767578,74.41107940673828,3.398577213287353,6.328444480895996,27.88558387756348
Sylhet,2036,24.88,91.93,353.3879699707031,76.19332885742188,3.628374338150024,6.315320014953612,28.74014091491699
Feni,2036,23.01,91.37,190.9443206787109,77.30199432373047,3.6198711395263667,6.3245368003845215,28.78823280334473
Teknaf,2036,20.87,92.26,298.5184020996094,78.19861602783203,3.7050549983978267,7.031577110290527,28.952362060546875
Barisal,2037,22.7,90.36,179.06179809570312,76.94007873535156,3.551947593688965,6.395235538482666,28.499860763549805
Dinajpur,2037,25.63,88.66,174.04002380371094,73.6982650756836,3.2949554920196533,6.467547416687013,27.50251388549805
Bhola,2037,22.7,90.66,183.1074981689453,77.1672592163086,3.57343864440918,6.3138794898986825,28.59660148620605
Patuakhali,2037,22.36,90.34,200.57730102539062,77.24604034423828,3.5578536987304688,6.397280216217041,28.53382873535156
Mymensingh,2037,24.75,90.41,190.81393432617188,75.21246337890625,3.4949016571044917,6.231290817260742,28.25829696655273
Mongla,2037,22.43,89.66,163.31906127929688,76.68087005615234,3.5088796615600586,6.418122291564941,28.3061637878418
Rajshahi,2037,24.35,88.56,173.8814239501953,74.09507751464844,3.3563363552093506,6.466785430908202,27.716955184936523
Maijdee Court,2037,22.83,91.08,186.7680969238281,77.2595443725586,3.601638078689575,6.307555675506593,28.716827392578125
Madaripur,2037,23.17,90.18,184.6340789794922,76.2045669555664,3.5270047187805176,6.39146614074707,28.38590431213379
Kutubdia,2037,21.83,91.84,236.73780822753903,78.2591552734375,3.669447660446167,6.591352939605713,28.89931869506836
Rangamati,2037,22.67,92.2,198.71641540527344,78.26111602783203,3.686057329177856,6.375894546508789,29.04305648803711
Khulna,2037,22.8,89.58,166.16595458984375,76.19902801513672,3.493416547775269,6.412545680999756,28.23632049560547
Khepupara,2037,21.98,90.22,221.830078125,76.98527526855469,3.5573055744171143,6.541207790374756,28.495502471923828
Jessore,2037,23.17,89.22,169.22898864746094,75.42281341552734,3.455713987350464,6.2833619117736825,28.07608413696289
Rangpur,2037,25.72,89.26,182.65130615234372,74.0892105102539,3.3456063270568848,6.463902473449707,27.68412780761719
Ishurdi,2037,24.12,89.04,180.3717803955078,74.5625,3.405968189239502,6.45192289352417,27.90495300292969
Hatiya,2037,22.29,91.13,210.5355224609375,77.83252716064453,3.614450693130493,6.362452507019043,28.74563407897949
Tangail,2037,24.15,89.55,185.98648071289062,74.90359497070312,3.4458463191986084,6.379060745239258,28.06600379943848
Sandwip,2037,22.5,91.46,206.10215759277344,78.02606201171875,3.6345837116241455,6.362525463104247,28.84467887878418
Faridpur,2037,23.61,89.84,188.0532073974609,75.48309326171875,3.488163471221924,6.401104927062987,28.223876953125
Satkhira,2037,22.68,89.07,157.7485809326172,75.89401245117188,3.4606263637542725,6.4259562492370605,28.0859489440918
